DateTime,B-Voltage,B-Current,B-Temperature,V-Change,I-Change,T-Change,B-Resistance,V-Gradient,VDRt,Year,UPS_Operation_Mode,CumulativeTime,ChargeorDischargeCapacity,DischargeCapacity,ModeChange,dQ/dV
4/11/2016 18:32,216,0,90,0,0,0,0,0,0,2016,Online,4515.016667,0,0,0,0
4/11/2016 18:37,216,0,90,0,0,0,0,0,0,2016,Online,4520.016667,0,0,0,0
4/11/2016 18:42,216,0,91,0,0,0,0,0,0,2016,Online,4525.033333,0,0,0,0
4/11/2016 18:47,216,0,91,0,0,0,0,0,0,2016,Online,4530.05,0,0,0,0
4/11/2016 18:52,216,0,91,0,0,0,0,0,0,2016,Online,4535.066667,0,0,0,0
4/11/2016 18:57,216,0,91,0,0,0,0,0,0,2016,Online,4540.083333,0,0,0,0
4/11/2016 19:02,216,0,91,0,0,0,0,0,0,2016,Online,4545.1,0,0,0,0
4/11/2016 19:07,216,0,91,0,0,0,0,0,0,2016,Online,4550.083333,0,0,0,0
4/11/2016 19:12,216,0,91,0,0,0,0,0,0,2016,Online,4555.1,0,0,0,0
4/11/2016 19:17,216,0,91,0,0,0,0,0,0,2016,Online,4560.1,0,0,0,0
4/11/2016 19:22,216,0,91,0,0,0,0,0,0,2016,Online,4565.1,0,0,0,0
4/11/2016 19:27,216,0,91,0,0,0,0,0,0,2016,Online,4570.083333,0,0,0,0
4/11/2016 19:32,216,0,91,0,0,0,0,0,0,2016,Online,4575.1,0,0,0,0
4/11/2016 19:37,216,0,91,0,0,0,0,0,0,2016,Online,4580.083333,0,0,0,0
4/11/2016 19:42,216,0,91,0,0,0,0,0,0,2016,Online,4585.083333,0,0,0,0
4/11/2016 19:47,216,0,91,0,0,0,0,0,0,2016,Online,4590.083333,0,0,0,0
4/11/2016 19:52,216,0,90,0,0,0,0,0,0,2016,Online,4595.083333,0,0,0,0
4/11/2016 19:57,216,0,91,0,0,0,0,0,0,2016,Online,4600.066667,0,0,0,0
4/11/2016 20:02,216,0,91,0,0,0,0,0,0,2016,Online,4605.083333,0,0,0,0
4/11/2016 20:07,216,0,91,0,0,0,0,0,0,2016,Online,4610.083333,0,0,0,0
4/11/2016 20:12,216,0,90,0,0,0,0,0,0,2016,Online,4615.1,0,0,0,0
4/11/2016 20:17,216,0,91,0,0,0,0,0,0,2016,Online,4620.083333,0,0,0,0
4/11/2016 20:22,216,0,91,0,0,0,0,0,0,2016,Online,4625.1,0,0,0,0
4/11/2016 20:27,216,0,91,0,0,0,0,0,0,2016,Online,4630.116667,0,0,0,0
4/11/2016 20:32,216,0,91,0,0,0,0,0,0,2016,Online,4635.116667,0,0,0,0
4/11/2016 20:37,216,0,91,0,0,0,0,0,0,2016,Online,4640.1,0,0,0,0
4/11/2016 20:42,216,0,91,0,0,0,0,0,0,2016,Online,4645.083333,0,0,0,0
4/11/2016 20:47,216,0,91,0,0,0,0,0,0,2016,Online,4650.083333,0,0,0,0
4/11/2016 20:52,216,0,90,0,0,0,0,0,0,2016,Online,4655.066667,0,0,0,0
4/11/2016 20:57,216,0,91,0,0,0,0,0,0,2016,Online,4660.066667,0,0,0,0
4/11/2016 21:02,216,0,91,0,0,0,0,0,0,2016,Online,4665.083333,0,0,0,0
4/11/2016 21:07,216,0,91,0,0,0,0,0,0,2016,Online,4670.066667,0,0,0,0
4/11/2016 21:12,216,0,90,0,0,0,0,0,0,2016,Online,4675.05,0,0,0,0
4/11/2016 21:17,216,0,91,0,0,0,0,0,0,2016,Online,4680.05,0,0,0,0
4/11/2016 21:22,216,0,91,0,0,0,0,0,0,2016,Online,4685.05,0,0,0,0
4/11/2016 21:27,216,0,91,0,0,0,0,0,0,2016,Online,4690.066667,0,0,0,0
4/11/2016 21:32,216,0,91,0,0,0,0,0,0,2016,Online,4695.083333,0,0,0,0
4/11/2016 21:37,216,0,91,0,0,0,0,0,0,2016,Online,4700.066667,0,0,0,0
4/11/2016 21:42,216,0,91,0,0,0,0,0,0,2016,Online,4705.066667,0,0,0,0
4/11/2016 21:47,216,0,91,0,0,0,0,0,0,2016,Online,4710.066667,0,0,0,0
4/11/2016 21:52,216,0,91,0,0,0,0,0,0,2016,Online,4715.05,0,0,0,0
4/11/2016 21:57,216,0,91,0,0,0,0,0,0,2016,Online,4720.033333,0,0,0,0
4/11/2016 22:02,216,0,91,0,0,0,0,0,0,2016,Online,4725.05,0,0,0,0
4/11/2016 22:07,216,0,91,0,0,0,0,0,0,2016,Online,4730.033333,0,0,0,0
4/11/2016 22:12,216,0,91,0,0,0,0,0,0,2016,Online,4735.016667,0,0,0,0
4/11/2016 22:17,216,0,91,0,0,0,0,0,0,2016,Online,4740.016667,0,0,0,0
4/11/2016 22:22,216,0,91,0,0,0,0,0,0,2016,Online,4745.016667,0,0,0,0
4/11/2016 22:27,216,0,91,0,0,0,0,0,0,2016,Online,4750.016667,0,0,0,0
4/11/2016 22:32,216,0,91,0,0,0,0,0,0,2016,Online,4755,0,0,0,0
4/11/2016 22:37,216,0,91,0,0,0,0,0,0,2016,Online,4760.016667,0,0,0,0
4/11/2016 22:42,216,0,91,0,0,0,0,0,0,2016,Online,4765.016667,0,0,0,0
4/11/2016 22:47,216,0,91,0,0,0,0,0,0,2016,Online,4770.033333,0,0,0,0
4/11/2016 22:52,216,0,91,0,0,0,0,0,0,2016,Online,4775.05,0,0,0,0
4/11/2016 22:57,216,0,91,0,0,0,0,0,0,2016,Online,4780.033333,0,0,0,0
4/11/2016 23:02,216,0,91,0,0,0,0,0,0,2016,Online,4785.016667,0,0,0,0
4/11/2016 23:07,216,0,91,0,0,0,0,0,0,2016,Online,4790.016667,0,0,0,0
4/11/2016 23:12,216,0,91,0,0,0,0,0,0,2016,Online,4795.016667,0,0,0,0
4/11/2016 23:17,216,0,91,0,0,0,0,0,0,2016,Online,4800.033333,0,0,0,0
4/11/2016 23:22,216,0,91,0,0,0,0,0,0,2016,Online,4805.05,0,0,0,0
4/11/2016 23:27,216,0,93,0,0,0,0,0,0,2016,Online,4810.05,0,0,0,0
4/11/2016 23:32,216,0,93,0,0,0,0,0,0,2016,Online,4815.033333,0,0,0,0
4/11/2016 23:37,216,0,91,0,0,0,0,0,0,2016,Online,4820.05,0,0,0,0
4/11/2016 23:42,216,0,91,0,0,0,0,0,0,2016,Online,4825.066667,0,0,0,0
4/11/2016 23:47,216,0,91,0,0,0,0,0,0,2016,Online,4830.05,0,0,0,0
4/11/2016 23:52,216,0,91,0,0,0,0,0,0,2016,Online,4835.066667,0,0,0,0
4/11/2016 23:57,216,0,91,0,0,0,0,0,0,2016,Online,4840.066667,0,0,0,0
4/12/2016 0:02,216,0,91,0,0,0,0,0,0,2016,Online,4845.083333,0,0,0,0
4/12/2016 0:07,216,0,91,0,0,0,0,0,0,2016,Online,4850.083333,0,0,0,0
4/12/2016 0:12,216,0,91,0,0,0,0,0,0,2016,Online,4855.1,0,0,0,0
4/12/2016 0:17,216,0,91,0,0,0,0,0,0,2016,Online,4860.116667,0,0,0,0
4/12/2016 0:22,216,0,91,0,0,0,0,0,0,2016,Online,4865.1,0,0,0,0
4/12/2016 0:27,216,0,91,0,0,0,0,0,0,2016,Online,4870.116667,0,0,0,0
4/12/2016 0:32,216,0,91,0,0,0,0,0,0,2016,Online,4875.133333,0,0,0,0
4/12/2016 0:37,216,0,91,0,0,0,0,0,0,2016,Online,4880.15,0,0,0,0
4/12/2016 0:42,216,0,91,0,0,0,0,0,0,2016,Online,4885.166667,0,0,0,0
4/12/2016 0:47,216,0,91,0,0,0,0,0,0,2016,Online,4890.15,0,0,0,0
4/12/2016 0:52,216,0,91,0,0,0,0,0,0,2016,Online,4895.15,0,0,0,0
4/12/2016 0:57,216,0,91,0,0,0,0,0,0,2016,Online,4900.166667,0,0,0,0
4/12/2016 1:02,216,0,91,0,0,0,0,0,0,2016,Online,4905.183333,0,0,0,0
4/12/2016 1:07,216,0,91,0,0,0,0,0,0,2016,Online,4910.2,0,0,0,0
4/12/2016 1:12,216,0,93,0,0,0,0,0,0,2016,Online,4915.2,0,0,0,0
4/12/2016 1:17,216,0,91,0,0,0,0,0,0,2016,Online,4920.183333,0,0,0,0
4/12/2016 1:22,216,0,91,0,0,0,0,0,0,2016,Online,4925.2,0,0,0,0
4/12/2016 1:27,216,0,91,0,0,0,0,0,0,2016,Online,4930.183333,0,0,0,0
4/12/2016 1:32,216,0,91,0,0,0,0,0,0,2016,Online,4935.183333,0,0,0,0
4/12/2016 1:37,216,0,91,0,0,0,0,0,0,2016,Online,4940.2,0,0,0,0
4/12/2016 1:42,216,0,91,0,0,0,0,0,0,2016,Online,4945.216667,0,0,0,0
4/12/2016 1:47,216,0,91,0,0,0,0,0,0,2016,Online,4950.233333,0,0,0,0
4/12/2016 1:52,216,0,91,0,0,0,0,0,0,2016,Online,4955.25,0,0,0,0
4/12/2016 1:57,216,0,91,0,0,0,0,0,0,2016,Online,4960.266667,0,0,0,0
4/12/2016 2:02,216,0,91,0,0,0,0,0,0,2016,Online,4965.283333,0,0,0,0
4/12/2016 2:07,216,0,91,0,0,0,0,0,0,2016,Online,4970.266667,0,0,0,0
4/12/2016 2:12,216,0,91,0,0,0,0,0,0,2016,Online,4975.283333,0,0,0,0
4/12/2016 2:17,216,0,91,0,0,0,0,0,0,2016,Online,4980.283333,0,0,0,0
4/12/2016 2:22,216,0,91,0,0,0,0,0,0,2016,Online,4985.283333,0,0,0,0
4/12/2016 2:27,216,0,91,0,0,0,0,0,0,2016,Online,4990.3,0,0,0,0
4/12/2016 2:32,216,0,91,0,0,0,0,0,0,2016,Online,4995.283333,0,0,0,0
4/12/2016 2:37,216,0,91,0,0,0,0,0,0,2016,Online,5000.3,0,0,0,0
4/12/2016 2:42,216,0,91,0,0,0,0,0,0,2016,Online,5005.283333,0,0,0,0
4/12/2016 2:47,216,0,91,0,0,0,0,0,0,2016,Online,5010.283333,0,0,0,0
4/12/2016 2:52,216,0,91,0,0,0,0,0,0,2016,Online,5015.3,0,0,0,0
4/12/2016 2:57,216,0,91,0,0,0,0,0,0,2016,Online,5020.283333,0,0,0,0
4/12/2016 3:02,216,0,91,0,0,0,0,0,0,2016,Online,5025.266667,0,0,0,0
4/12/2016 3:07,216,0,91,0,0,0,0,0,0,2016,Online,5030.283333,0,0,0,0
4/12/2016 3:12,216,0,91,0,0,0,0,0,0,2016,Online,5035.283333,0,0,0,0
4/12/2016 3:17,216,0,91,0,0,0,0,0,0,2016,Online,5040.283333,0,0,0,0
4/12/2016 3:22,216,0,91,0,0,0,0,0,0,2016,Online,5045.3,0,0,0,0
4/12/2016 3:27,216,0,91,0,0,0,0,0,0,2016,Online,5050.283333,0,0,0,0
4/12/2016 3:32,216,0,91,0,0,0,0,0,0,2016,Online,5055.283333,0,0,0,0
4/12/2016 3:37,216,0,91,0,0,0,0,0,0,2016,Online,5060.266667,0,0,0,0
4/12/2016 3:42,216,0,93,0,0,0,0,0,0,2016,Online,5065.283333,0,0,0,0
4/12/2016 3:47,216,0,91,0,0,0,0,0,0,2016,Online,5070.3,0,0,0,0
4/12/2016 3:52,216,0,93,0,0,0,0,0,0,2016,Online,5075.283333,0,0,0,0
4/12/2016 3:57,216,0,93,0,0,0,0,0,0,2016,Online,5080.283333,0,0,0,0
4/12/2016 4:02,216,0,91,0,0,0,0,0,0,2016,Online,5085.266667,0,0,0,0
4/12/2016 4:07,216,0,93,0,0,0,0,0,0,2016,Online,5090.283333,0,0,0,0
4/12/2016 4:12,216,0,91,0,0,0,0,0,0,2016,Online,5095.3,0,0,0,0
4/12/2016 4:17,216,0,91,0,0,0,0,0,0,2016,Online,5100.283333,0,0,0,0
4/12/2016 4:22,216,0,91,0,0,0,0,0,0,2016,Online,5105.3,0,0,0,0
4/12/2016 4:27,216,0,93,0,0,0,0,0,0,2016,Online,5110.316667,0,0,0,0
4/12/2016 4:32,216,0,91,0,0,0,0,0,0,2016,Online,5115.3,0,0,0,0
4/12/2016 4:37,216,0,91,0,0,0,0,0,0,2016,Online,5120.3,0,0,0,0
4/12/2016 4:42,216,0,91,0,0,0,0,0,0,2016,Online,5125.316667,0,0,0,0
4/12/2016 4:47,216,0,91,0,0,0,0,0,0,2016,Online,5130.333333,0,0,0,0
4/12/2016 4:52,216,0,93,0,0,0,0,0,0,2016,Online,5135.333333,0,0,0,0
4/12/2016 4:57,216,0,93,0,0,0,0,0,0,2016,Online,5140.316667,0,0,0,0
4/12/2016 5:02,216,0,95,0,0,0,0,0,0,2016,Online,5145.333333,0,0,0,0
4/12/2016 5:08,216,0,93,0,0,0,0,0,0,2016,Online,5150.35,0,0,0,0
4/12/2016 5:13,216,0,93,0,0,0,0,0,0,2016,Online,5155.35,0,0,0,0
4/12/2016 5:18,216,0,93,0,0,0,0,0,0,2016,Online,5160.366667,0,0,0,0
4/12/2016 5:23,216,0,93,0,0,0,0,0,0,2016,Online,5165.35,0,0,0,0
4/12/2016 5:28,216,0,95,0,0,0,0,0,0,2016,Online,5170.35,0,0,0,0
4/12/2016 5:33,216,0,93,0,0,0,0,0,0,2016,Online,5175.35,0,0,0,0
4/12/2016 5:38,216,0,95,0,0,0,0,0,0,2016,Online,5180.366667,0,0,0,0
4/12/2016 5:43,216,0,95,0,0,0,0,0,0,2016,Online,5185.366667,0,0,0,0
4/12/2016 5:48,216,0,95,0,0,0,0,0,0,2016,Online,5190.35,0,0,0,0
4/12/2016 5:52,216,0,95,0,0,0,0,0,0,2016,Online,5195.333333,0,0,0,0
4/12/2016 5:57,216,0,93,0,0,0,0,0,0,2016,Online,5200.333333,0,0,0,0
4/12/2016 6:02,216,0,95,0,0,0,0,0,0,2016,Online,5205.333333,0,0,0,0
4/12/2016 6:08,216,0,95,0,0,0,0,0,0,2016,Online,5210.35,0,0,0,0
4/12/2016 6:13,216,0,97,0,0,0,0,0,0,2016,Online,5215.35,0,0,0,0
4/12/2016 6:18,216,0,97,0,0,0,0,0,0,2016,Online,5220.35,0,0,0,0
4/12/2016 6:23,216,0,99,0,0,0,0,0,0,2016,Online,5225.35,0,0,0,0
4/12/2016 6:27,216,0,97,0,0,0,0,0,0,2016,Online,5230.333333,0,0,0,0
4/12/2016 6:33,216,0,97,0,0,0,0,0,0,2016,Online,5235.35,0,0,0,0
4/12/2016 6:38,216,0,97,0,0,0,0,0,0,2016,Online,5240.366667,0,0,0,0
4/12/2016 6:43,216,0,97,0,0,0,0,0,0,2016,Online,5245.35,0,0,0,0
4/12/2016 6:48,216,0,95,0,0,0,0,0,0,2016,Online,5250.366667,0,0,0,0
4/12/2016 6:53,216,0,95,0,0,0,0,0,0,2016,Online,5255.35,0,0,0,0
4/12/2016 6:58,216,0,97,0,0,0,0,0,0,2016,Online,5260.366667,0,0,0,0
4/12/2016 7:03,216,0,95,0,0,0,0,0,0,2016,Online,5265.366667,0,0,0,0
4/12/2016 7:08,216,0,95,0,0,0,0,0,0,2016,Online,5270.366667,0,0,0,0
4/12/2016 7:13,216,0,95,0,0,0,0,0,0,2016,Online,5275.366667,0,0,0,0
4/12/2016 7:18,216,0,95,0,0,0,0,0,0,2016,Online,5280.366667,0,0,0,0
4/12/2016 7:23,216,0,95,0,0,0,0,0,0,2016,Online,5285.366667,0,0,0,0
4/12/2016 7:28,216,0,95,0,0,0,0,0,0,2016,Online,5290.35,0,0,0,0
4/12/2016 7:32,216,0,95,0,0,0,0,0,0,2016,Online,5295.333333,0,0,0,0
4/12/2016 7:37,216,0,95,0,0,0,0,0,0,2016,Online,5300.333333,0,0,0,0
4/12/2016 7:43,216,0,95,0,0,0,0,0,0,2016,Online,5305.35,0,0,0,0
4/12/2016 7:48,216,0,95,0,0,0,0,0,0,2016,Online,5310.366667,0,0,0,0
4/12/2016 7:53,216,0,95,0,0,0,0,0,0,2016,Online,5315.366667,0,0,0,0
4/12/2016 7:58,216,0,95,0,0,0,0,0,0,2016,Online,5320.35,0,0,0,0
4/12/2016 8:02,216,0,95,0,0,0,0,0,0,2016,Online,5325.333333,0,0,0,0
4/12/2016 8:07,216,0,95,0,0,0,0,0,0,2016,Online,5330.316667,0,0,0,0
4/12/2016 8:12,216,0,95,0,0,0,0,0,0,2016,Online,5335.333333,0,0,0,0
4/12/2016 8:18,216,0,95,0,0,0,0,0,0,2016,Online,5340.35,0,0,0,0
4/12/2016 8:22,216,0,95,0,0,0,0,0,0,2016,Online,5345.333333,0,0,0,0
4/12/2016 8:27,216,0,95,0,0,0,0,0,0,2016,Online,5350.316667,0,0,0,0
4/12/2016 8:32,216,0,95,0,0,0,0,0,0,2016,Online,5355.316667,0,0,0,0
4/12/2016 8:37,216,0,95,0,0,0,0,0,0,2016,Online,5360.333333,0,0,0,0
4/12/2016 8:43,216,0,95,0,0,0,0,0,0,2016,Online,5365.35,0,0,0,0
4/12/2016 8:47,216,0,95,0,0,0,0,0,0,2016,Online,5370.333333,0,0,0,0
4/12/2016 8:52,216,0,95,0,0,0,0,0,0,2016,Online,5375.316667,0,0,0,0
4/12/2016 8:57,216,0,95,0,0,0,0,0,0,2016,Online,5380.316667,0,0,0,0
4/12/2016 9:02,216,0,93,0,0,0,0,0,0,2016,Online,5385.3,0,0,0,0
4/12/2016 9:07,216,0,95,0,0,0,0,0,0,2016,Online,5390.3,0,0,0,0
4/12/2016 9:12,216,0,95,0,0,0,0,0,0,2016,Online,5395.283333,0,0,0,0
4/12/2016 9:17,216,0,95,0,0,0,0,0,0,2016,Online,5400.266667,0,0,0,0
4/12/2016 9:22,216,0,95,0,0,0,0,0,0,2016,Online,5405.25,0,0,0,0
4/12/2016 9:27,216,0,95,0,0,0,0,0,0,2016,Online,5410.266667,0,0,0,0
4/12/2016 9:32,216,0,95,0,0,0,0,0,0,2016,Online,5415.266667,0,0,0,0
4/12/2016 9:37,216,0,95,0,0,0,0,0,0,2016,Online,5420.25,0,0,0,0
4/12/2016 9:42,216,0,95,0,0,0,0,0,0,2016,Online,5425.233333,0,0,0,0
4/12/2016 9:47,216,0,95,0,0,0,0,0,0,2016,Online,5430.25,0,0,0,0
4/12/2016 9:52,216,0,95,0,0,0,0,0,0,2016,Online,5435.266667,0,0,0,0
4/12/2016 9:57,216,0,93,0,0,0,0,0,0,2016,Online,5440.266667,0,0,0,0
4/12/2016 10:02,216,0,95,0,0,0,0,0,0,2016,Online,5445.283333,0,0,0,0
4/12/2016 10:07,216,0,93,0,0,0,0,0,0,2016,Online,5450.266667,0,0,0,0
4/12/2016 10:12,216,0,93,0,0,0,0,0,0,2016,Online,5455.25,0,0,0,0
4/12/2016 10:17,216,0,93,0,0,0,0,0,0,2016,Online,5460.266667,0,0,0,0
4/12/2016 10:22,216,0,93,0,0,0,0,0,0,2016,Online,5465.283333,0,0,0,0
4/12/2016 10:27,216,0,93,0,0,0,0,0,0,2016,Online,5470.3,0,0,0,0
4/12/2016 10:32,216,0,93,0,0,0,0,0,0,2016,Online,5475.316667,0,0,0,0
4/12/2016 10:37,216,0,95,0,0,0,0,0,0,2016,Online,5480.3,0,0,0,0
4/12/2016 10:42,216,0,95,0,0,0,0,0,0,2016,Online,5485.283333,0,0,0,0
4/12/2016 10:47,216,0,93,0,0,0,0,0,0,2016,Online,5490.283333,0,0,0,0
4/12/2016 10:52,216,0,93,0,0,0,0,0,0,2016,Online,5495.3,0,0,0,0
4/12/2016 10:57,216,0,93,0,0,0,0,0,0,2016,Online,5500.316667,0,0,0,0
4/12/2016 11:02,216,0,93,0,0,0,0,0,0,2016,Online,5505.333333,0,0,0,0
4/12/2016 11:07,216,0,93,0,0,0,0,0,0,2016,Online,5510.333333,0,0,0,0
4/12/2016 11:12,216,0,93,0,0,0,0,0,0,2016,Online,5515.333333,0,0,0,0
4/12/2016 11:17,216,0,93,0,0,0,0,0,0,2016,Online,5520.333333,0,0,0,0
4/12/2016 11:22,216,0,93,0,0,0,0,0,0,2016,Online,5525.316667,0,0,0,0
4/12/2016 11:27,216,0,95,0,0,0,0,0,0,2016,Online,5530.333333,0,0,0,0
4/12/2016 11:32,216,0,95,0,0,0,0,0,0,2016,Online,5535.316667,0,0,0,0
4/12/2016 11:37,216,0,93,0,0,0,0,0,0,2016,Online,5540.3,0,0,0,0
4/12/2016 11:42,216,0,95,0,0,0,0,0,0,2016,Online,5545.3,0,0,0,0
4/12/2016 11:47,216,0,95,0,0,0,0,0,0,2016,Online,5550.316667,0,0,0,0
4/12/2016 11:52,216,0,93,0,0,0,0,0,0,2016,Online,5555.333333,0,0,0,0
4/12/2016 11:58,216,0,91,0,0,0,0,0,0,2016,Online,5560.35,0,0,0,0
4/12/2016 12:03,216,0,93,0,0,0,0,0,0,2016,Online,5565.35,0,0,0,0
4/12/2016 12:07,216,0,93,0,0,0,0,0,0,2016,Online,5570.333333,0,0,0,0
4/12/2016 12:13,216,0,93,0,0,0,0,0,0,2016,Online,5575.35,0,0,0,0
4/12/2016 12:18,216,0,91,0,0,0,0,0,0,2016,Online,5580.35,0,0,0,0
4/12/2016 12:22,216,0,93,0,0,0,0,0,0,2016,Online,5585.333333,0,0,0,0
4/12/2016 12:27,216,0,93,0,0,0,0,0,0,2016,Online,5590.316667,0,0,0,0
4/12/2016 12:32,216,0,91,0,0,0,0,0,0,2016,Online,5595.3,0,0,0,0
4/12/2016 12:37,216,0,91,0,0,0,0,0,0,2016,Online,5600.283333,0,0,0,0
4/12/2016 12:42,216,0,93,0,0,0,0,0,0,2016,Online,5605.266667,0,0,0,0
4/12/2016 12:47,216,0,93,0,0,0,0,0,0,2016,Online,5610.266667,0,0,0,0
4/12/2016 12:52,216,0,93,0,0,0,0,0,0,2016,Online,5615.283333,0,0,0,0
4/12/2016 12:57,216,0,91,0,0,0,0,0,0,2016,Online,5620.266667,0,0,0,0
4/12/2016 13:02,216,0,93,0,0,0,0,0,0,2016,Online,5625.266667,0,0,0,0
4/12/2016 13:07,216,0,95,0,0,0,0,0,0,2016,Online,5630.283333,0,0,0,0
4/12/2016 13:12,216,0,93,0,0,0,0,0,0,2016,Online,5635.283333,0,0,0,0
4/12/2016 13:17,216,0,91,0,0,0,0,0,0,2016,Online,5640.283333,0,0,0,0
4/12/2016 13:22,216,0,93,0,0,0,0,0,0,2016,Online,5645.283333,0,0,0,0
4/12/2016 13:27,216,0,93,0,0,0,0,0,0,2016,Online,5650.283333,0,0,0,0
4/12/2016 13:32,216,0,93,0,0,0,0,0,0,2016,Online,5655.266667,0,0,0,0
4/12/2016 13:37,216,0,93,0,0,0,0,0,0,2016,Online,5660.283333,0,0,0,0
4/12/2016 13:42,216,0,93,0,0,0,0,0,0,2016,Online,5665.283333,0,0,0,0
4/12/2016 13:47,216,0,93,0,0,0,0,0,0,2016,Online,5670.3,0,0,0,0
4/12/2016 13:52,216,0,93,0,0,0,0,0,0,2016,Online,5675.3,0,0,0,0
4/12/2016 13:57,216,0,93,0,0,0,0,0,0,2016,Online,5680.3,0,0,0,0
4/12/2016 14:02,216,0,93,0,0,0,0,0,0,2016,Online,5685.316667,0,0,0,0
4/12/2016 14:07,216,0,93,0,0,0,0,0,0,2016,Online,5690.333333,0,0,0,0
4/12/2016 14:13,216,0,93,0,0,0,0,0,0,2016,Online,5695.35,0,0,0,0
4/12/2016 14:17,216,0,93,0,0,0,0,0,0,2016,Online,5700.333333,0,0,0,0
4/12/2016 14:22,216,0,93,0,0,0,0,0,0,2016,Online,5705.333333,0,0,0,0
4/12/2016 14:27,216,0,95,0,0,0,0,0,0,2016,Online,5710.333333,0,0,0,0
4/12/2016 14:33,216,0,93,0,0,0,0,0,0,2016,Online,5715.35,0,0,0,0
4/12/2016 14:38,216,0,93,0,0,0,0,0,0,2016,Online,5720.366667,0,0,0,0
4/12/2016 14:43,216,0,91,0,0,0,0,0,0,2016,Online,5725.383333,0,0,0,0
4/12/2016 14:48,216,0,93,0,0,0,0,0,0,2016,Online,5730.366667,0,0,0,0
4/12/2016 14:53,216,0,93,0,0,0,0,0,0,2016,Online,5735.366667,0,0,0,0
4/12/2016 14:58,216,0,93,0,0,0,0,0,0,2016,Online,5740.383333,0,0,0,0
4/12/2016 15:03,216,0,91,0,0,0,0,0,0,2016,Online,5745.383333,0,0,0,0
4/12/2016 15:08,216,0,93,0,0,0,0,0,0,2016,Online,5750.4,0,0,0,0
4/12/2016 15:13,216,0,93,0,0,0,0,0,0,2016,Online,5755.383333,0,0,0,0
4/12/2016 15:18,216,0,93,0,0,0,0,0,0,2016,Online,5760.383333,0,0,0,0
4/12/2016 15:23,216,0,93,0,0,0,0,0,0,2016,Online,5765.383333,0,0,0,0
4/12/2016 15:28,216,0,95,0,0,0,0,0,0,2016,Online,5770.366667,0,0,0,0
4/12/2016 15:33,216,0,95,0,0,0,0,0,0,2016,Online,5775.383333,0,0,0,0
4/12/2016 15:38,216,0,95,0,0,0,0,0,0,2016,Online,5780.4,0,0,0,0
4/12/2016 15:43,216,0,95,0,0,0,0,0,0,2016,Online,5785.383333,0,0,0,0
4/12/2016 15:48,216,0,95,0,0,0,0,0,0,2016,Online,5790.383333,0,0,0,0
4/12/2016 15:53,216,0,95,0,0,0,0,0,0,2016,Online,5795.4,0,0,0,0
4/12/2016 15:58,216,0,95,0,0,0,0,0,0,2016,Online,5800.416667,0,0,0,0
4/12/2016 16:03,216,0,95,0,0,0,0,0,0,2016,Online,5805.416667,0,0,0,0
4/12/2016 16:08,216,0,95,0,0,0,0,0,0,2016,Online,5810.4,0,0,0,0
4/12/2016 16:13,216,0,95,0,0,0,0,0,0,2016,Online,5815.4,0,0,0,0
4/12/2016 16:18,216,0,95,0,0,0,0,0,0,2016,Online,5820.416667,0,0,0,0
4/12/2016 16:23,216,0,93,0,0,0,0,0,0,2016,Online,5825.4,0,0,0,0
4/12/2016 16:28,216,0,91,0,0,0,0,0,0,2016,Online,5830.4,0,0,0,0
4/12/2016 16:33,216,0,93,0,0,0,0,0,0,2016,Online,5835.4,0,0,0,0
4/12/2016 16:38,216,0,93,0,0,0,0,0,0,2016,Online,5840.416667,0,0,0,0
4/12/2016 16:43,216,0,93,0,0,0,0,0,0,2016,Online,5845.4,0,0,0,0
4/12/2016 16:48,216,0,91,0,0,0,0,0,0,2016,Online,5850.383333,0,0,0,0
4/12/2016 16:53,216,0,91,0,0,0,0,0,0,2016,Online,5855.366667,0,0,0,0
4/12/2016 16:58,216,0,93,0,0,0,0,0,0,2016,Online,5860.383333,0,0,0,0
4/12/2016 17:03,216,0,93,0,0,0,0,0,0,2016,Online,5865.4,0,0,0,0
4/12/2016 17:08,216,0,91,0,0,0,0,0,0,2016,Online,5870.4,0,0,0,0
4/12/2016 17:13,216,0,91,0,0,0,0,0,0,2016,Online,5875.416667,0,0,0,0
4/12/2016 17:18,216,0,91,0,0,0,0,0,0,2016,Online,5880.433333,0,0,0,0
4/12/2016 17:23,216,0,91,0,0,0,0,0,0,2016,Online,5885.45,0,0,0,0
4/12/2016 17:28,216,0,91,0,0,0,0,0,0,2016,Online,5890.433333,0,0,0,0
4/12/2016 17:33,216,0,91,0,0,0,0,0,0,2016,Online,5895.416667,0,0,0,0
4/12/2016 17:38,216,0,91,0,0,0,0,0,0,2016,Online,5900.4,0,0,0,0
4/12/2016 17:43,216,0,93,0,0,0,0,0,0,2016,Online,5905.416667,0,0,0,0
4/12/2016 17:48,216,0,91,0,0,0,0,0,0,2016,Online,5910.4,0,0,0,0
4/12/2016 17:53,216,0,91,0,0,0,0,0,0,2016,Online,5915.416667,0,0,0,0
4/12/2016 17:58,216,0,91,0,0,0,0,0,0,2016,Online,5920.416667,0,0,0,0
4/12/2016 18:03,216,0,91,0,0,0,0,0,0,2016,Online,5925.416667,0,0,0,0
4/12/2016 18:08,216,0,91,0,0,0,0,0,0,2016,Online,5930.4,0,0,0,0
4/12/2016 18:13,216,0,91,0,0,0,0,0,0,2016,Online,5935.4,0,0,0,0
